transaction_id,transaction_time,transaction_amount,merchant,customer_age,customer_region,is_fraud
2446,04-01-2026 06:18,3317.34,Fuel,43,North,0
2447,08-01-2026 06:44,4313.92,Food,73,West,0
2448,02-02-2026 10:49,4426.69,Food,72,North,1
2449,21-12-2025 23:50,3398.93,Grocery,30,South,0
2450,27-12-2025 17:18,3557.8,Clothing,73,East,1
2451,25-12-2025 08:54,1250.36,Clothing,27,West,0
2452,03-02-2026 07:47,864.07,Fuel,39,East,0
2453,07-02-2026 09:08,1101.08,Food,70,South,0
2454,22-01-2026 04:41,889.58,Food,27,South,0
2455,25-01-2026 14:29,2371.17,Grocery,62,South,0
2456,06-01-2026 15:28,994.15,Travel,63,North,0
2457,23-01-2026 21:07,1305.44,Food,67,North,0
2458,07-01-2026 06:21,2113.42,Grocery,23,North,0
2459,28-12-2025 09:39,371.42,Clothing,59,East,0
2460,06-01-2026 12:55,4569.39,Travel,43,East,0
2461,29-12-2025 13:01,3172.92,Electronics,55,South,0
2462,29-12-2025 01:14,3065.82,Grocery,50,North,0
2463,02-02-2026 10:22,3532.41,Grocery,47,West,0
2464,13-01-2026 19:34,1654.63,Clothing,51,West,0
2465,19-01-2026 05:40,1055.28,Clothing,71,East,0
2466,15-12-2025 04:48,3126.45,Grocery,61,North,0
2467,16-12-2025 23:24,2804.25,Travel,39,West,0
2468,10-01-2026 10:26,1755.0,Electronics,62,South,0
2469,16-01-2026 16:47,2864.03,Grocery,21,North,0
2470,14-01-2026 07:11,2614.24,Fuel,49,West,0
2471,15-12-2025 15:20,3886.66,Clothing,77,West,0
2472,03-01-2026 21:13,3046.66,Fuel,59,North,0
2473,21-12-2025 11:22,3561.52,Fuel,52,West,0
2474,18-12-2025 19:13,4742.62,Electronics,22,North,0
2475,18-12-2025 15:48,2199.57,Electronics,19,North,0
2476,22-12-2025 23:55,4968.3,Electronics,70,North,0
2477,02-02-2026 20:19,2834.6,Grocery,59,East,0
2478,23-12-2025 06:02,748.63,Fuel,21,South,0
2479,27-12-2025 01:18,1899.54,Food,39,West,0
2480,23-12-2025 17:17,1669.44,Grocery,74,East,0
2481,23-12-2025 13:39,621.56,Fuel,22,East,0
2482,08-01-2026 05:29,1929.87,Travel,66,West,0
2483,14-01-2026 17:01,3606.95,Travel,51,North,0
2484,14-12-2025 06:15,3309.13,Clothing,42,North,0
2485,29-12-2025 18:50,2242.56,Clothing,55,South,0
2486,24-12-2025 03:30,3982.16,Fuel,37,West,0
2487,08-02-2026 18:59,3198.57,Travel,24,East,0
2488,10-02-2026 02:44,4383.15,Food,26,East,0
2489,14-01-2026 13:59,690.24,Travel,40,West,0
2490,28-12-2025 19:35,3323.06,Electronics,60,South,0
2491,18-01-2026 16:44,4679.98,Grocery,44,North,0
2492,02-01-2026 02:04,4128.56,Clothing,59,South,1
2493,19-01-2026 10:21,3238.6,Food,42,South,0
2494,29-01-2026 02:56,511.9,Clothing,79,North,0
2495,18-12-2025 08:17,3447.02,Electronics,63,South,0
2496,06-02-2026 12:21,3515.05,Grocery,54,North,0
2497,04-01-2026 16:50,2538.75,Fuel,22,East,0
2498,08-02-2026 16:56,2509.07,Food,68,North,0
2499,31-01-2026 14:02,1801.35,Electronics,75,North,0
2500,29-01-2026 01:08,4693.34,Food,49,West,0
2501,25-01-2026 06:26,2263.47,Fuel,50,South,0
2502,25-12-2025 00:47,2525.57,Electronics,23,East,0
2503,03-01-2026 20:28,1147.12,Food,75,South,0
2504,03-01-2026 19:04,2257.01,Grocery,73,North,0
2505,17-12-2025 22:50,3096.63,Clothing,49,East,0
2506,12-02-2026 10:23,2184.5,Clothing,77,West,0
2507,29-12-2025 01:50,4924.27,Clothing,26,East,0
2508,04-01-2026 06:21,443.67,Electronics,62,South,0
2509,16-12-2025 08:45,3877.78,Travel,67,South,0
2510,28-12-2025 10:50,4474.53,Fuel,32,South,0
2511,19-01-2026 08:21,3002.07,Clothing,74,East,0
2512,20-01-2026 14:45,3493.31,Electronics,40,East,0
2513,03-02-2026 10:42,3324.48,Electronics,47,West,0
2514,14-01-2026 17:15,4417.52,Grocery,24,East,0
2515,26-01-2026 13:54,159.19,Grocery,52,East,0
2516,09-01-2026 01:50,1263.32,Travel,66,North,0
2517,27-12-2025 08:43,4160.89,Clothing,79,North,0
2518,21-01-2026 18:59,561.57,Clothing,51,North,0
2519,11-01-2026 20:55,165.95,Travel,65,West,0
2520,18-01-2026 17:03,4355.64,Fuel,58,East,0
2521,31-12-2025 09:58,3735.05,Food,61,West,0
2522,24-12-2025 21:23,777.65,Clothing,40,East,0
2523,27-12-2025 09:43,3850.11,Grocery,64,East,0
2524,30-12-2025 16:24,3375.43,Travel,68,South,0
2525,29-12-2025 21:37,2954.27,Clothing,47,North,0
2526,21-01-2026 23:00,2519.26,Grocery,40,West,0
2527,31-01-2026 15:41,1818.73,Electronics,25,South,0
2528,02-01-2026 05:37,2940.91,Clothing,52,East,0
2529,18-12-2025 18:31,662.45,Travel,27,East,0
2530,03-02-2026 12:15,216.93,Grocery,70,South,1
2531,15-01-2026 13:02,3648.31,Clothing,64,South,0
2532,31-01-2026 19:13,4764.78,Clothing,77,East,0
2533,26-01-2026 00:43,4811.59,Fuel,27,North,0
2534,22-12-2025 20:03,2681.41,Electronics,73,East,0
2535,18-12-2025 00:00,3097.43,Electronics,32,East,0
2536,29-12-2025 00:07,1840.73,Clothing,34,East,0
2537,11-01-2026 14:33,833.11,Grocery,33,West,0
2538,22-12-2025 04:17,3814.1,Electronics,65,West,0
2539,21-12-2025 19:16,411.98,Electronics,28,East,0
2540,24-12-2025 03:10,665.61,Food,43,East,1
2541,02-01-2026 16:59,2964.44,Electronics,24,North,0
2542,24-01-2026 21:10,779.69,Food,68,East,0
2543,23-12-2025 05:29,1111.43,Grocery,31,East,0
2544,27-01-2026 01:13,1870.31,Grocery,46,North,0
2545,25-01-2026 12:02,4800.24,Grocery,56,South,1
2546,19-12-2025 18:14,4074.7,Electronics,18,South,0
2547,08-02-2026 05:56,2273.68,Clothing,67,South,0
2548,07-01-2026 09:38,4638.33,Grocery,26,East,0
2549,14-12-2025 22:33,2132.41,Travel,75,South,0
2550,14-01-2026 15:56,3738.32,Travel,51,West,0
2551,21-01-2026 16:25,3009.34,Fuel,69,South,0
2552,19-01-2026 23:27,3451.39,Food,63,East,0
2553,22-12-2025 12:02,1922.96,Grocery,30,East,0
2554,20-01-2026 11:25,1662.24,Food,64,South,0
2555,26-12-2025 17:56,918.16,Food,56,South,0
2556,20-01-2026 21:27,1438.34,Travel,63,East,0
2557,25-12-2025 12:27,4816.41,Fuel,45,East,0
2558,13-01-2026 12:49,3155.75,Clothing,57,East,0
2559,22-12-2025 17:18,837.15,Travel,38,South,0
2560,17-12-2025 22:50,1380.34,Travel,49,South,0
2561,22-01-2026 20:07,4991.99,Fuel,35,East,0
2562,03-01-2026 05:38,4332.97,Food,62,South,0
2563,04-02-2026 14:46,2325.36,Clothing,22,West,0
2564,26-01-2026 22:13,1305.03,Grocery,19,East,0
2565,11-02-2026 17:22,3695.77,Fuel,31,East,0
2566,03-01-2026 07:19,2472.88,Clothing,75,West,0
2567,05-02-2026 17:12,4644.72,Food,55,South,1
2568,30-01-2026 16:21,3768.53,Travel,34,West,0
2569,15-12-2025 01:11,3712.62,Fuel,22,South,0
2570,11-01-2026 18:00,229.8,Grocery,41,North,0
2571,11-02-2026 16:28,1523.51,Electronics,32,South,0
2572,13-01-2026 23:43,532.71,Travel,74,North,0
2573,30-01-2026 12:27,1605.4,Food,21,South,0
2574,15-12-2025 01:23,4937.52,Travel,63,East,0
2575,20-12-2025 17:43,3444.67,Food,53,West,0
2576,15-01-2026 07:28,480.81,Electronics,34,West,0
2577,01-02-2026 04:58,761.91,Travel,38,East,0
2578,24-01-2026 13:20,2170.96,Travel,65,North,0
2579,16-01-2026 08:00,567.17,Fuel,68,East,0
2580,09-01-2026 11:07,3743.09,Food,37,North,0
2581,30-01-2026 21:56,1097.74,Food,74,West,0
2582,23-12-2025 23:29,980.39,Travel,55,North,0
2583,20-12-2025 21:22,1770.82,Travel,57,West,0
2584,11-02-2026 18:53,2807.76,Grocery,72,East,0
2585,06-02-2026 16:50,3634.95,Travel,33,West,0
2586,10-02-2026 07:38,1990.7,Electronics,38,South,0
2587,04-01-2026 14:03,2034.62,Grocery,60,South,0
2588,12-01-2026 14:20,553.28,Grocery,28,West,0
2589,04-02-2026 09:11,1132.75,Electronics,30,North,0
2590,14-12-2025 23:09,4583.72,Fuel,65,South,1
2591,21-01-2026 10:29,1036.19,Fuel,25,West,0
2592,15-12-2025 03:12,1179.68,Clothing,26,North,1
2593,03-01-2026 18:53,261.14,Fuel,64,West,1
2594,15-12-2025 06:28,3514.41,Fuel,31,North,0
2595,02-02-2026 01:04,3023.62,Grocery,77,South,0
2596,30-12-2025 06:52,3659.41,Grocery,67,West,0
2597,18-12-2025 12:03,1003.56,Grocery,62,East,0
2598,06-02-2026 23:04,1272.67,Grocery,75,North,0
2599,17-01-2026 17:22,4834.91,Electronics,78,North,0
2600,01-02-2026 10:30,592.82,Clothing,59,South,0
2601,16-01-2026 23:56,2817.06,Food,35,East,0
2602,26-12-2025 05:43,389.0,Travel,68,East,0
2603,11-02-2026 10:13,3081.95,Electronics,57,North,0
2604,21-12-2025 02:27,4455.82,Clothing,75,East,0
2605,14-01-2026 12:56,4813.76,Fuel,70,East,0
2606,07-01-2026 10:01,3748.89,Food,41,North,0
2607,05-02-2026 04:57,3137.7,Grocery,40,South,0
2608,31-01-2026 16:08,960.37,Food,74,East,0
2609,28-12-2025 20:37,4707.26,Travel,77,South,0
2610,06-01-2026 08:44,3636.53,Electronics,75,West,0
2611,19-01-2026 22:01,870.35,Travel,18,South,0
2612,19-12-2025 09:02,2058.43,Grocery,36,West,0
2613,02-02-2026 10:10,261.52,Food,35,West,0
2614,10-02-2026 08:58,2484.53,Food,71,East,0
2615,03-02-2026 01:46,2239.16,Electronics,75,West,0
2616,14-01-2026 12:18,4307.18,Electronics,21,North,0
2617,24-01-2026 17:09,4760.34,Clothing,51,East,0
2618,05-02-2026 22:51,2385.14,Electronics,41,West,0
2619,28-12-2025 13:20,4745.67,Travel,50,North,0
2620,24-12-2025 19:40,4594.46,Fuel,65,West,0
2621,10-02-2026 17:13,3680.37,Food,38,East,0
2622,01-02-2026 10:23,2877.0,Food,36,North,1
2623,03-01-2026 21:46,3855.92,Electronics,61,West,0
2624,09-02-2026 04:06,393.05,Clothing,62,North,0
2625,18-01-2026 05:49,3633.73,Fuel,26,South,0
2626,30-12-2025 18:32,3387.25,Food,78,West,0
2627,03-02-2026 19:05,3259.54,Clothing,55,East,0
2628,02-01-2026 03:35,4683.96,Clothing,63,West,1
2629,26-12-2025 23:30,2700.35,Electronics,32,West,0
2630,06-01-2026 10:40,617.82,Travel,70,South,0
2631,19-12-2025 08:26,3095.07,Electronics,46,North,1
2632,12-02-2026 02:26,3135.15,Electronics,50,East,0
2633,27-01-2026 07:45,4466.08,Travel,68,North,1
2634,31-01-2026 15:50,2409.88,Grocery,58,West,0
2635,09-02-2026 01:27,2467.51,Electronics,22,North,0
2636,12-02-2026 16:42,1434.27,Grocery,67,East,0
2637,28-12-2025 22:22,1649.99,Clothing,48,East,0
2638,29-12-2025 09:39,479.75,Food,68,East,0
2639,19-01-2026 13:30,824.45,Fuel,21,East,0
2640,07-02-2026 04:45,2271.04,Electronics,35,East,0
2641,22-01-2026 17:59,170.98,Fuel,68,North,0
2642,31-12-2025 03:42,3924.1,Clothing,34,North,0
2643,26-01-2026 14:13,3863.26,Travel,77,North,0
2644,22-01-2026 22:01,1211.83,Food,21,West,0
2645,18-12-2025 21:58,1741.98,Grocery,57,West,0
2646,02-01-2026 09:40,1767.51,Clothing,51,West,0
2647,24-12-2025 21:30,2822.8,Food,25,West,0
2648,08-02-2026 19:52,3196.62,Travel,61,East,0
2649,28-01-2026 11:39,3675.58,Electronics,64,North,0
2650,20-01-2026 17:50,399.46,Grocery,39,North,0
2651,21-01-2026 11:05,1655.23,Fuel,24,West,1
2652,31-12-2025 08:34,801.07,Food,42,East,0
2653,20-12-2025 22:27,3898.67,Travel,63,East,0
2654,13-01-2026 18:08,3438.16,Travel,78,West,0
2655,01-02-2026 21:55,760.17,Clothing,66,East,0
2656,26-12-2025 12:38,1201.59,Clothing,24,East,0
2657,24-12-2025 12:38,2076.7,Grocery,20,West,0
2658,17-12-2025 18:34,2010.47,Travel,78,South,1
2659,26-12-2025 02:13,3426.0,Clothing,75,East,0
2660,16-12-2025 00:19,3678.82,Clothing,32,East,0
2661,28-12-2025 22:15,2561.79,Food,62,East,0
2662,13-01-2026 04:24,157.78,Electronics,71,West,0
2663,28-01-2026 19:53,4481.35,Food,57,South,0
2664,28-01-2026 17:55,3304.47,Food,57,West,0
2665,29-01-2026 18:31,4341.17,Fuel,23,East,1
2666,21-12-2025 20:33,1175.38,Clothing,46,South,0
2667,23-01-2026 14:49,756.62,Fuel,77,West,0
2668,31-12-2025 01:14,2970.16,Grocery,26,South,0
2669,24-12-2025 13:13,1201.58,Fuel,53,North,0
2670,05-01-2026 08:52,3410.6,Clothing,35,East,0
2671,18-12-2025 22:20,4878.76,Clothing,50,West,0
2672,04-01-2026 08:35,313.84,Electronics,36,North,0
2673,30-12-2025 20:05,952.67,Clothing,54,South,0
2674,28-01-2026 01:21,206.16,Travel,45,East,0
2675,02-01-2026 14:00,4694.38,Fuel,37,West,0
2676,18-12-2025 19:23,401.11,Grocery,51,South,0
2677,06-02-2026 22:37,4614.84,Travel,18,East,0
2678,05-01-2026 21:51,2720.09,Fuel,37,South,0
2679,28-12-2025 10:03,4271.36,Fuel,74,East,0
2680,21-01-2026 04:56,2140.53,Fuel,54,West,1
2681,02-02-2026 07:47,1552.75,Travel,25,South,0
2682,06-02-2026 15:31,4014.05,Electronics,24,North,0
2683,06-02-2026 08:53,3179.65,Fuel,67,East,1
2684,27-12-2025 00:58,2924.38,Clothing,53,East,0
2685,19-12-2025 06:26,1021.75,Electronics,30,North,1
2686,29-12-2025 17:46,4061.46,Clothing,75,North,0
2687,01-02-2026 21:20,3906.58,Clothing,22,North,0
2688,24-12-2025 15:27,143.5,Travel,53,West,0
2689,15-01-2026 14:53,2360.2,Fuel,22,South,0
2690,29-01-2026 08:14,3631.54,Fuel,67,North,0
2691,23-01-2026 06:34,4927.74,Travel,20,North,0
2692,26-01-2026 19:05,1223.37,Electronics,65,South,0
2693,01-01-2026 04:58,4214.62,Clothing,36,East,0
2694,03-02-2026 03:25,3213.36,Fuel,47,North,0
2695,10-02-2026 01:56,1064.64,Grocery,43,West,0
2696,05-02-2026 14:32,3347.79,Grocery,69,South,0
2697,27-01-2026 01:19,4609.49,Travel,74,East,0
2698,13-01-2026 11:46,2312.14,Electronics,60,West,0
2699,25-01-2026 02:09,2503.24,Travel,73,South,0
2700,01-02-2026 12:56,1020.89,Food,52,West,0
2701,03-01-2026 01:50,4143.96,Grocery,28,West,0
2702,12-02-2026 00:31,4429.98,Food,72,East,0
2703,18-12-2025 06:17,2097.09,Electronics,19,East,0
2704,08-02-2026 09:30,690.12,Fuel,50,North,0
2705,05-01-2026 11:45,2765.89,Electronics,30,North,0
2706,08-02-2026 05:27,4711.51,Grocery,23,East,0
2707,09-02-2026 23:00,4755.58,Travel,74,North,0
2708,02-01-2026 04:34,1027.39,Travel,31,North,0
2709,21-01-2026 08:35,2932.66,Electronics,54,West,0
2710,21-01-2026 06:30,2963.75,Clothing,38,West,0
2711,31-12-2025 20:09,1219.35,Clothing,25,East,0
2712,14-12-2025 23:59,393.9,Food,29,North,0
2713,31-01-2026 05:45,3330.34,Food,63,West,0
2714,28-01-2026 03:17,232.05,Fuel,46,West,0
2715,31-01-2026 15:25,273.57,Clothing,58,North,0
2716,08-01-2026 14:05,1272.23,Fuel,28,North,1
2717,29-01-2026 12:19,3832.94,Travel,38,North,0
2718,04-01-2026 14:57,2865.83,Food,46,South,0
2719,19-12-2025 09:57,4106.33,Grocery,77,North,1
2720,25-01-2026 16:30,1304.4,Food,36,West,0
2721,20-12-2025 12:25,702.58,Clothing,35,South,0
2722,30-01-2026 19:32,4443.76,Grocery,55,South,0
2723,01-02-2026 01:57,2429.72,Electronics,26,East,1
2724,17-01-2026 12:46,695.44,Travel,61,North,0
2725,01-02-2026 22:36,4885.79,Food,45,East,0
2726,08-01-2026 14:47,1687.44,Fuel,43,North,0
2727,04-02-2026 13:40,3967.72,Electronics,59,East,0
2728,26-12-2025 19:59,870.28,Food,37,South,0
2729,19-12-2025 05:59,2338.65,Fuel,59,North,0
2730,08-01-2026 19:47,4537.67,Grocery,25,South,0
2731,15-01-2026 22:11,2405.0,Electronics,28,South,0
2732,27-12-2025 22:40,4958.99,Electronics,50,South,0
2733,01-01-2026 23:39,1481.64,Clothing,25,South,0
2734,01-02-2026 04:18,974.26,Clothing,66,North,0
2735,15-12-2025 14:45,3565.48,Fuel,19,East,0
2736,06-02-2026 01:36,3069.89,Food,26,South,0
2737,25-12-2025 08:07,2756.05,Clothing,20,North,0
2738,18-01-2026 09:16,467.16,Travel,30,South,0
2739,09-01-2026 16:27,1079.97,Grocery,21,East,0
2740,20-12-2025 22:48,3300.4,Travel,21,West,0
2741,17-12-2025 18:10,615.42,Food,44,East,0
2742,05-02-2026 09:19,4414.35,Grocery,18,North,0
2743,09-02-2026 08:42,729.65,Fuel,53,South,0
2744,20-01-2026 21:05,4201.5,Fuel,40,West,0
2745,07-02-2026 23:58,2475.02,Food,46,East,0
2746,08-02-2026 10:39,1988.98,Travel,45,North,0
2747,28-01-2026 14:07,4644.43,Clothing,44,East,0
2748,26-12-2025 18:56,2533.18,Food,44,North,0
2749,14-12-2025 19:22,2195.21,Clothing,67,East,0
2750,28-12-2025 01:29,782.35,Clothing,40,West,0
2751,13-01-2026 03:42,3099.19,Electronics,57,West,0
2752,26-01-2026 02:32,3549.25,Food,33,North,0
2753,01-02-2026 03:31,4672.89,Food,70,West,0
2754,18-12-2025 11:41,4512.62,Fuel,63,North,0
2755,04-02-2026 04:07,4712.86,Electronics,78,West,0
2756,07-01-2026 00:00,4554.55,Clothing,45,South,0
2757,25-12-2025 21:04,1891.41,Grocery,32,West,1
2758,09-01-2026 08:29,3868.83,Travel,36,North,0
2759,15-01-2026 02:59,3556.59,Clothing,52,West,0
2760,21-12-2025 21:12,1600.89,Grocery,71,South,0
2761,28-01-2026 17:59,60.54,Grocery,75,North,0
2762,31-12-2025 21:58,2524.0,Electronics,36,West,0
2763,06-02-2026 12:16,2498.29,Clothing,22,North,0
2764,19-12-2025 00:26,1531.47,Grocery,32,North,0
2765,02-02-2026 05:12,716.58,Electronics,22,West,0
2766,15-12-2025 06:16,1877.59,Food,58,West,0
2767,03-01-2026 20:45,2630.4,Fuel,78,North,0
2768,14-01-2026 20:26,3940.33,Travel,69,East,0
2769,05-01-2026 03:38,141.82,Electronics,45,East,0
2770,08-02-2026 12:10,1241.51,Electronics,19,South,0
2771,20-01-2026 20:49,2710.94,Fuel,49,North,0
2772,31-01-2026 13:33,4252.39,Grocery,28,South,0
2773,18-01-2026 15:06,2013.1,Food,73,North,0
2774,07-01-2026 01:40,435.3,Travel,49,East,0
2775,23-12-2025 14:45,846.04,Grocery,33,West,0
2776,01-02-2026 01:06,634.55,Travel,61,South,0
2777,17-12-2025 15:53,221.8,Clothing,22,East,1
2778,26-12-2025 05:57,3709.09,Fuel,51,North,0
2779,21-12-2025 09:30,452.35,Fuel,77,South,0
2780,27-12-2025 02:18,2461.47,Grocery,52,East,0
2781,09-01-2026 21:17,4201.9,Clothing,67,South,0
2782,24-12-2025 11:29,3309.17,Food,44,West,0
2783,24-12-2025 02:18,1938.28,Food,54,East,0
2784,23-12-2025 17:09,72.9,Clothing,61,West,0
2785,16-12-2025 02:13,1740.8,Food,18,North,0
2786,06-01-2026 22:08,4634.52,Electronics,20,North,0
2787,06-02-2026 17:00,4101.57,Travel,70,West,0
2788,30-12-2025 02:34,4164.56,Travel,55,North,0
2789,21-01-2026 14:01,1222.74,Food,63,West,0
2790,06-01-2026 05:11,4382.42,Travel,27,North,0
2791,30-01-2026 15:39,790.63,Electronics,20,West,0
2792,28-01-2026 07:41,4406.03,Electronics,49,West,0
2793,26-01-2026 19:10,4475.51,Travel,74,North,1
2794,02-02-2026 06:21,3480.56,Clothing,22,North,0
2795,05-01-2026 08:57,3993.15,Travel,55,East,0
2796,12-01-2026 11:49,3740.65,Fuel,67,West,0
2797,25-12-2025 03:36,4092.38,Electronics,70,West,1
2798,30-12-2025 08:44,2485.59,Electronics,54,North,0
2799,28-12-2025 07:45,3241.51,Travel,28,East,0
2800,08-02-2026 22:46,3072.51,Clothing,18,West,0
2801,30-01-2026 23:42,79.2,Grocery,48,East,0
2802,18-01-2026 16:34,881.25,Food,75,North,0
2803,11-02-2026 10:54,3006.98,Grocery,63,West,0
2804,07-02-2026 14:06,2325.94,Fuel,77,North,0
2805,08-01-2026 03:57,530.16,Travel,23,East,0
2806,21-01-2026 05:20,3497.99,Clothing,25,East,0
2807,06-01-2026 09:50,1382.52,Food,74,South,0
2808,07-01-2026 15:31,3406.21,Fuel,70,North,0
2809,28-01-2026 17:33,4823.19,Clothing,41,North,0
2810,08-02-2026 04:59,365.75,Fuel,36,North,0
2811,26-01-2026 12:18,374.31,Travel,74,South,0
2812,24-01-2026 02:44,3000.05,Grocery,65,East,0
2813,01-02-2026 13:37,974.93,Food,72,East,0
2814,20-12-2025 11:17,4118.2,Fuel,29,East,1
2815,31-12-2025 18:36,4732.47,Grocery,24,South,0
2816,07-02-2026 11:09,3067.73,Fuel,54,West,0
2817,30-12-2025 20:54,1889.26,Food,43,East,0
2818,26-12-2025 11:55,1568.6,Clothing,31,North,0
2819,11-01-2026 03:02,713.37,Electronics,30,West,0
2820,30-01-2026 21:59,1565.15,Fuel,43,North,0
2821,08-02-2026 17:20,1102.89,Travel,49,North,0
2822,19-12-2025 23:16,952.41,Electronics,36,East,0
2823,12-01-2026 05:14,4065.17,Fuel,74,South,0
2824,23-12-2025 11:56,2069.54,Electronics,34,West,0
2825,11-01-2026 03:37,1554.46,Travel,51,South,0
2826,01-01-2026 02:21,255.15,Travel,64,South,0
2827,05-01-2026 00:25,3882.13,Fuel,52,South,0
2828,21-12-2025 14:03,988.34,Food,75,East,0
2829,22-01-2026 02:51,4700.97,Food,69,West,0
2830,23-01-2026 15:13,4281.34,Electronics,46,North,0
2831,04-01-2026 21:27,3231.29,Grocery,32,South,1
2832,24-01-2026 18:56,636.36,Travel,58,West,0
2833,30-12-2025 04:14,276.01,Food,74,East,0
2834,13-01-2026 06:37,1833.12,Grocery,56,South,0
2835,05-01-2026 23:41,2274.41,Grocery,25,West,0
2836,25-01-2026 20:51,1073.93,Clothing,79,North,0
2837,27-12-2025 10:00,208.2,Clothing,57,North,0
2838,22-01-2026 11:29,2508.72,Electronics,27,East,0
2839,05-01-2026 20:48,244.13,Electronics,77,South,0
2840,24-12-2025 13:56,4290.04,Fuel,31,South,0
2841,02-02-2026 09:46,104.02,Fuel,47,East,0
2842,31-01-2026 08:12,1034.26,Clothing,40,South,0
2843,26-12-2025 10:33,2481.98,Fuel,75,West,0
2844,12-02-2026 03:04,1599.95,Electronics,36,East,0
2845,14-01-2026 06:06,1832.43,Fuel,35,South,0
2846,04-02-2026 23:17,3450.2,Fuel,28,North,0
2847,30-01-2026 12:07,2299.15,Grocery,66,East,0
2848,29-12-2025 15:00,348.38,Electronics,75,North,0
2849,20-12-2025 09:50,1638.37,Clothing,59,West,0
2850,09-02-2026 07:34,2579.66,Grocery,53,West,0
2851,15-01-2026 08:27,3543.58,Food,23,East,0
2852,27-01-2026 08:09,1811.56,Grocery,64,West,0
2853,15-12-2025 10:20,899.96,Travel,62,South,0
2854,08-02-2026 07:52,984.8,Fuel,38,East,0
2855,19-12-2025 12:21,4199.28,Fuel,56,East,0
2856,25-12-2025 18:56,1742.56,Clothing,21,South,0
2857,20-01-2026 04:51,2912.31,Food,73,North,1
2858,04-02-2026 14:28,4949.39,Travel,26,West,0
2859,08-02-2026 13:06,220.42,Grocery,59,South,0
2860,15-12-2025 09:47,3562.91,Grocery,55,North,0
2861,02-01-2026 17:50,1841.28,Clothing,65,South,0
2862,07-01-2026 13:52,3205.28,Grocery,20,North,0
2863,10-01-2026 05:19,1364.75,Clothing,46,North,0
2864,11-02-2026 16:03,2558.65,Fuel,78,North,0
2865,10-01-2026 09:39,4059.11,Grocery,74,North,0
2866,26-01-2026 02:07,4472.11,Food,62,South,0
2867,24-12-2025 04:45,3572.05,Travel,54,East,1
2868,18-12-2025 18:41,4797.11,Food,21,West,0
2869,03-01-2026 03:16,4346.09,Clothing,76,South,0
2870,23-12-2025 19:25,1530.39,Clothing,18,West,0
2871,13-01-2026 21:07,877.46,Clothing,77,West,0
2872,26-12-2025 22:59,3996.71,Electronics,30,West,1
2873,18-01-2026 07:55,2901.9,Grocery,64,West,0
2874,06-01-2026 11:50,4777.94,Food,30,East,0
2875,25-01-2026 19:58,1082.97,Fuel,53,North,0
2876,01-02-2026 01:11,3958.93,Fuel,61,West,0
2877,28-12-2025 14:55,3176.11,Grocery,46,North,1
2878,05-02-2026 18:14,3536.62,Electronics,47,South,0
2879,08-01-2026 12:55,209.26,Fuel,52,West,0
2880,22-01-2026 12:02,3979.08,Electronics,22,North,0
2881,22-01-2026 05:27,261.74,Fuel,70,East,0
2882,06-02-2026 12:43,710.76,Grocery,69,East,0
2883,30-12-2025 23:41,1466.4,Travel,34,East,0
2884,18-12-2025 02:43,1895.69,Travel,52,South,0
2885,02-02-2026 09:58,1520.33,Fuel,41,West,0
2886,07-02-2026 01:36,4405.11,Food,49,East,0
2887,31-12-2025 15:31,3818.35,Electronics,70,North,0
2888,12-01-2026 11:31,3372.1,Grocery,61,South,0
2889,27-12-2025 04:08,1229.28,Grocery,67,West,1
2890,07-01-2026 15:43,3756.92,Fuel,41,East,0
2891,02-01-2026 01:40,1966.57,Food,52,North,0
2892,18-01-2026 18:48,105.14,Grocery,67,North,0
2893,28-01-2026 12:04,4049.78,Electronics,73,West,0
2894,28-01-2026 05:38,4339.01,Travel,55,West,0
2895,26-12-2025 00:53,1190.54,Fuel,66,North,0
2896,10-01-2026 07:25,984.56,Travel,18,East,0
2897,07-01-2026 17:49,1855.77,Grocery,39,South,0
2898,31-01-2026 18:19,3020.22,Clothing,50,South,0
2899,08-01-2026 03:13,717.25,Clothing,41,North,0
2900,17-01-2026 15:04,1397.93,Fuel,28,West,1
2901,15-12-2025 05:10,872.52,Electronics,66,West,0
2902,16-12-2025 12:39,1971.44,Clothing,66,West,0
2903,13-01-2026 07:08,4654.39,Food,70,East,0
2904,26-01-2026 06:15,1533.59,Food,36,East,1
2905,08-02-2026 22:23,3113.83,Food,73,South,0
2906,31-12-2025 03:42,4945.04,Fuel,41,North,0
2907,05-02-2026 09:51,4089.35,Travel,74,East,0
2908,13-01-2026 19:41,1672.95,Clothing,70,West,0
2909,02-01-2026 09:01,3201.15,Clothing,40,East,0
2910,14-01-2026 19:39,662.62,Fuel,59,East,0
2911,18-12-2025 06:14,4066.48,Fuel,51,South,0
2912,22-01-2026 06:08,1879.65,Grocery,31,South,1
2913,21-01-2026 00:29,4879.99,Fuel,33,East,0
2914,26-01-2026 02:17,4558.65,Grocery,54,East,0
2915,26-01-2026 18:36,2440.38,Fuel,52,South,1
2916,26-12-2025 15:57,676.81,Travel,55,North,0
2917,29-12-2025 17:31,2730.6,Electronics,58,East,0
2918,24-01-2026 06:07,4378.79,Food,79,West,0
2919,23-12-2025 13:20,1475.17,Fuel,60,North,0
2920,08-01-2026 14:48,2087.15,Fuel,34,South,0
2921,08-01-2026 20:07,505.16,Fuel,19,East,0
